league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_90,standard_sot_90,standard_g_sh,standard_g_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg_sh,expected_g_xg,expected_np_g_xg,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1_3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,interceptions,tkl_int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn_mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn_start,starts_compl,subs_subs,subs_mn_sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_,team_success_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_,team_success_xg_xg_90,team_success_xg_on_off,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_sot,expected_psxg_,expected_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_opa,sweeper_opa_90,sweeper_avgdist,stat_type_keeper_adv
BEL-Belgian Pro League,2023-24,Gent,Franck Surdez,SUI,"FW,DF",21,2002,3,0,55,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,0,12,0.0,0.0,0.0,0.0,0.0,0.33,0.3,0.63,0.33,0.63,standard,SUI,"FW,DF",21,2002,0.6,0,2,1,50.0,3.27,1.64,0.0,0.0,15.7,0,0,0,0.2,0.2,0.1,-0.2,-0.2,shooting,SUI,"FW,DF",21,2002,0.6,19,26,73.1,296,45,11,17,64.7,7,8,87.5,1,1,100.0,0,0.2,0.3,-0.2,1,1,1,1,0,passing,SUI,"FW,DF",21,2002,0.6,26,26,0,0,0,0,3,0,0,0,0,0,19,0,1,passing_types,SUI,"FW,DF",21,2002,0.6,2,3.27,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SUI,"FW,DF",21,2002,0.6,2,1,0,2,0,0,0,0.0,0,2,0,2,1,3,0,0,defense,SUI,"FW,DF",21,2002,0.6,38,2,6,13,19,5,38,3,1,33.3,1,33.3,31,222,78,2,1,1,3,2,29,12,possession,SUI,"FW,DF",21,2002,3,55,18,2.0,0.6,0,0,0,3,18,4,2.11,1,1,0,0.0,-0.51,1.1,1.4,-0.3,-0.48,-0.73,playing_time,SUI,"FW,DF",21,2002,0.6,0,0,0,3,2,0,3,1,1,0,0,0,2,0,0,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2024-25,Gent,Momodou Sonko,SWE,"FW,DF",19,2005,22,12,1159,12.9,2,2,4,2,0,0,0,0,2.2,2.2,2.2,4.4,60,57,122,0.16,0.16,0.31,0.16,0.31,0.17,0.17,0.34,0.17,0.34,standard,SWE,"FW,DF",19,2005,12.9,2,23,6,26.1,1.79,0.47,0.09,0.33,16.7,0,0,0,2.2,2.2,0.1,-0.2,-0.2,shooting,SWE,"FW,DF",19,2005,12.9,338,452,74.8,5721,1613,169,207,81.6,121,163,74.2,34,47,72.3,2,2.2,2.1,-0.2,18,28,23,2,57,passing,SWE,"FW,DF",19,2005,12.9,452,438,13,0,1,8,22,11,2,0,0,0,338,1,21,passing_types,SWE,"FW,DF",19,2005,12.9,45,3.49,31,0,7,3,1,3,5,0.39,2,0,1,1,0,1,goal_shot_creation,SWE,"FW,DF",19,2005,12.9,24,15,10,11,3,6,24,25.0,18,13,0,13,11,35,5,1,defense,SWE,"FW,DF",19,2005,12.9,612,4,89,246,297,68,612,62,34,54.8,26,41.9,460,3492,1816,60,27,34,28,19,417,122,possession,SWE,"FW,DF",19,2005,22,1159,53,42.9,12.9,12,78,3,10,23,6,1.07,19,16,3,0.23,-0.06,20.4,21.1,-0.7,-0.05,0.26,playing_time,SWE,"FW,DF",19,2005,12.9,0,0,0,7,10,1,22,11,15,0,0,0,74,5,9,35.7,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2024-25,Gent,Tibe De Vlieger,BEL,"FW,DF",18,2005,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,standard,BEL,"FW,DF",18,2005,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,BEL,"FW,DF",18,2005,0.5,14,18,77.8,260,129,7,9,77.8,6,7,85.7,1,2,50.0,0,0.2,0.1,-0.2,1,1,1,0,7,passing,BEL,"FW,DF",18,2005,0.5,18,17,1,0,0,0,1,1,0,0,0,0,14,0,1,passing_types,BEL,"FW,DF",18,2005,0.5,1,1.96,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BEL,"FW,DF",18,2005,0.5,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,2,0,defense,BEL,"FW,DF",18,2005,0.5,26,2,5,9,12,0,26,1,0,0.0,1,100.0,17,65,32,0,0,0,0,0,14,4,possession,BEL,"FW,DF",18,2005,3,46,15,1.7,0.5,0,0,0,3,15,17,0.63,1,0,1,1.96,1.72,1.1,0.6,0.4,0.86,1.08,playing_time,BEL,"FW,DF",18,2005,0.5,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2024-25,Kortrijk,Kyan Himpe,BEL,"FW,DF",18,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,4.4,4.4,4.4,standard,BEL,"FW,DF",18,2006,0.0,0,1,1,100.0,22.5,22.5,0.0,0.0,6.8,0,0,0,0.2,0.2,0.2,-0.2,-0.2,shooting,BEL,"FW,DF",18,2006,0.0,2,2,100.0,32,22,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,BEL,"FW,DF",18,2006,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,passing_types,BEL,"FW,DF",18,2006,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BEL,"FW,DF",18,2006,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,BEL,"FW,DF",18,2006,0.0,3,0,1,1,1,1,3,0,0,0.0,0,0.0,1,5,0,0,0,0,0,0,1,0,possession,BEL,"FW,DF",18,2006,1,4,4,0.1,0.0,0,0,0,1,4,3,0.0,0,0,0,0.0,0.9,0.3,0.0,0.3,6.12,6.53,playing_time,BEL,"FW,DF",18,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2025-26,La Louvière,Sekou Sidibe,BEL,"FW,DF",24-128,2001,3,1,123,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,1,9,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,standard,BEL,"FW,DF",24-128,2001,1.4,0,2,1,50.0,1.46,0.73,0.0,0.0,18.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,BEL,"FW,DF",24-128,2001,1.4,16,32,50.0,248,88,9,11,81.8,4,8,50.0,2,8,25.0,0,0.0,0.0,0.0,0,1,1,1,1,passing,BEL,"FW,DF",24-128,2001,1.4,32,27,5,0,0,1,3,4,0,0,0,0,16,0,2,passing_types,BEL,"FW,DF",24-128,2001,1.4,1,0.73,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,BEL,"FW,DF",24-128,2001,1.4,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,2,0,defense,BEL,"FW,DF",24-128,2001,1.4,47,0,12,15,21,5,47,5,2,40.0,3,60.0,24,161,96,5,5,2,3,1,25,9,possession,BEL,"FW,DF",24-128,2001,3,123,41,22.8,1.4,1,65,0,2,29,2,0.0,1,1,0,0.0,0.86,0.8,1.9,-1.2,-0.85,-0.02,playing_time,BEL,"FW,DF",24-128,2001,1.4,1,0,0,4,1,0,3,2,0,0,0,0,3,2,1,66.7,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2025-26,Mechelen,Bill Antonio,ZIM,"FW,DF",23-007,2002,4,0,109,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,10,2,13,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.23,0.09,0.23,standard,ZIM,"FW,DF",23-007,2002,1.2,0,3,0,0.0,2.48,0.0,0.0,0.0,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,ZIM,"FW,DF",23-007,2002,1.2,22,34,64.7,273,124,16,18,88.9,6,12,50.0,0,1,0.0,0,0.2,0.1,-0.2,2,1,2,1,2,passing,ZIM,"FW,DF",23-007,2002,1.2,34,32,1,0,0,0,6,0,0,0,0,0,22,1,1,passing_types,ZIM,"FW,DF",23-007,2002,1.2,4,3.3,3,0,1,0,0,0,1,0.83,1,0,0,0,0,0,goal_shot_creation,ZIM,"FW,DF",23-007,2002,1.2,1,1,0,0,1,0,0,0.0,0,1,0,1,1,2,2,0,defense,ZIM,"FW,DF",23-007,2002,1.2,57,2,7,20,32,8,57,12,5,41.7,7,58.3,37,394,190,10,3,6,5,4,41,13,possession,ZIM,"FW,DF",23-007,2002,4,109,27,20.2,1.2,0,0,0,4,27,2,1.75,3,3,0,0.0,-0.42,3.6,0.9,2.8,2.31,2.81,playing_time,ZIM,"FW,DF",23-007,2002,1.2,0,0,0,1,0,0,6,1,1,0,0,0,4,1,4,20.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2023-24,Mechelen,Patrick Pflücke,GER,"FW,DF",26,1996,24,11,1160,12.9,4,3,7,4,0,0,1,0,3.1,3.1,2.2,5.2,31,55,108,0.31,0.23,0.54,0.31,0.54,0.24,0.17,0.41,0.24,0.41,standard,GER,"FW,DF",26,1996,12.9,4,28,13,46.4,2.17,1.01,0.14,0.31,19.8,0,0,0,3.1,3.1,0.11,0.9,0.9,shooting,GER,"FW,DF",26,1996,12.9,425,563,75.5,8104,2035,161,193,83.4,197,237,83.1,56,101,55.4,3,2.2,2.3,0.8,25,28,20,8,55,passing,GER,"FW,DF",26,1996,12.9,563,494,65,7,1,8,66,23,33,12,13,0,425,4,15,passing_types,GER,"FW,DF",26,1996,12.9,55,4.26,47,5,1,1,1,0,5,0.39,3,1,0,0,1,0,goal_shot_creation,GER,"FW,DF",26,1996,12.9,13,10,8,3,2,7,18,38.9,11,11,0,11,4,17,8,0,defense,GER,"FW,DF",26,1996,12.9,658,15,90,244,326,39,658,15,8,53.3,6,40.0,502,2808,1174,31,28,6,18,6,474,108,possession,GER,"FW,DF",26,1996,24,1160,48,43.0,12.9,11,81,5,13,21,2,1.56,20,16,4,0.31,0.25,21.7,18.5,3.3,0.25,0.44,playing_time,GER,"FW,DF",26,1996,12.9,1,0,0,5,7,4,66,4,10,1,0,0,54,2,5,28.6,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2024-25,OH Leuven,Davis Opoku,BEL,"FW,DF",16,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,BEL,"FW,DF",16,2007,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,BEL,"FW,DF",16,2007,0.0,5,7,71.4,76,21,3,3,100.0,2,4,50.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,2,passing,BEL,"FW,DF",16,2007,0.0,7,6,1,0,0,0,0,1,0,0,0,0,5,0,0,passing_types,BEL,"FW,DF",16,2007,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BEL,"FW,DF",16,2007,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,BEL,"FW,DF",16,2007,0.0,7,0,0,3,4,0,7,0,0,0.0,0,0.0,4,33,14,0,0,0,0,0,4,1,possession,BEL,"FW,DF",16,2007,1,2,2,0.1,0.0,0,0,0,1,2,3,0.5,0,0,0,0.0,0.17,0.0,0.0,0.0,0.0,0.28,playing_time,BEL,"FW,DF",16,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2023-24,OH Leuven,Konan N'dri,CIV,"FW,DF",22,2000,19,2,507,5.6,0,1,1,0,0,0,1,0,0.8,0.8,0.9,1.7,31,7,54,0.0,0.18,0.18,0.0,0.18,0.14,0.16,0.3,0.14,0.3,standard,CIV,"FW,DF",22,2000,5.6,0,12,6,50.0,2.13,1.07,0.0,0.0,19.1,0,0,0,0.8,0.8,0.06,-0.8,-0.8,shooting,CIV,"FW,DF",22,2000,5.6,93,146,63.7,1339,399,47,64,73.4,38,50,76.0,2,11,18.2,1,0.9,0.3,0.1,7,7,5,3,7,passing,CIV,"FW,DF",22,2000,5.6,146,124,21,1,0,0,22,17,2,1,0,0,93,1,16,passing_types,CIV,"FW,DF",22,2000,5.6,29,5.15,15,0,9,0,4,1,3,0.53,1,0,1,0,1,0,goal_shot_creation,CIV,"FW,DF",22,2000,5.6,14,7,3,7,4,10,16,62.5,6,13,0,13,2,16,4,0,defense,CIV,"FW,DF",22,2000,5.6,261,4,29,97,147,31,261,43,17,39.5,22,51.2,178,1784,904,31,21,15,28,21,163,54,possession,CIV,"FW,DF",22,2000,19,507,27,18.8,5.6,2,65,0,17,22,5,1.05,6,9,-3,-0.53,-0.12,8.5,8.5,0.0,-0.01,0.45,playing_time,CIV,"FW,DF",22,2000,5.6,1,0,0,11,13,2,22,2,7,0,0,0,30,5,6,45.5,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
BEL-Belgian Pro League,2024-25,Sint-Truiden,Isaías Delpupo,ARG,"FW,DF",21,2003,8,1,139,1.5,0,0,0,0,0,0,1,2,0.3,0.3,0.3,0.6,5,8,17,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.4,0.22,0.4,standard,ARG,"FW,DF",21,2003,1.5,0,4,3,75.0,2.59,1.94,0.0,0.0,15.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting,ARG,"FW,DF",21,2003,1.5,40,57,70.2,650,161,22,27,81.5,13,17,76.5,3,8,37.5,0,0.3,0.1,-0.3,4,4,3,0,8,passing,ARG,"FW,DF",21,2003,1.5,57,56,1,0,0,1,3,0,1,1,0,0,40,0,4,passing_types,ARG,"FW,DF",21,2003,1.5,7,4.53,4,0,1,1,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ARG,"FW,DF",21,2003,1.5,4,2,1,3,0,4,5,80.0,1,3,0,3,0,4,3,0,defense,ARG,"FW,DF",21,2003,1.5,93,3,11,46,39,10,93,13,6,46.2,6,46.2,66,637,258,5,5,4,9,3,66,17,possession,ARG,"FW,DF",21,2003,8,139,17,5.1,1.5,1,45,0,7,13,1,1.0,2,5,-3,-1.94,-1.52,2.5,1.8,0.7,0.47,0.79,playing_time,ARG,"FW,DF",21,2003,1.5,1,2,0,4,6,0,3,0,2,0,0,0,6,5,4,55.6,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Bournemouth,Dango Ouattara,BFA,"FW,DF",21,2002,30,12,1229,13.7,1,2,3,1,0,0,3,0,2.6,2.6,1.5,4.1,47,35,90,0.07,0.15,0.22,0.07,0.22,0.19,0.11,0.3,0.19,0.3,standard,BFA,"FW,DF",21,2002,13.7,1,30,7,23.3,2.2,0.51,0.03,0.14,15.2,0,0,0,2.6,2.6,0.09,-1.6,-1.6,shooting,BFA,"FW,DF",21,2002,13.7,371,558,66.5,5941,1943,190,255,74.5,147,201,73.1,25,57,43.9,2,1.5,1.4,0.5,17,25,11,5,35,passing,BFA,"FW,DF",21,2002,13.7,558,473,84,8,2,1,36,73,3,0,0,0,371,1,23,passing_types,BFA,"FW,DF",21,2002,13.7,45,3.3,34,1,4,2,1,3,3,0.22,3,0,0,0,0,0,goal_shot_creation,BFA,"FW,DF",21,2002,13.7,45,27,22,11,12,19,34,55.9,15,18,3,15,22,67,35,0,defense,BFA,"FW,DF",21,2002,13.7,783,37,210,273,317,69,783,47,21,44.7,20,42.6,365,2597,1409,47,24,18,23,12,405,90,possession,BFA,"FW,DF",21,2002,30,1229,41,35.9,13.7,12,74,4,18,19,2,1.4,20,24,-4,-0.29,0.08,19.2,20.5,-1.3,-0.1,-0.06,playing_time,BFA,"FW,DF",21,2002,13.7,3,0,0,15,17,4,36,22,27,0,0,0,69,35,32,52.2,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Brentford,Keane Lewis-Potter,ENG,"FW,DF",22,2001,30,15,1441,16.0,3,1,4,3,0,0,0,0,6.3,6.3,1.7,8.0,56,32,135,0.19,0.06,0.25,0.19,0.25,0.39,0.11,0.5,0.39,0.5,standard,ENG,"FW,DF",22,2001,16.0,3,43,20,46.5,2.69,1.25,0.07,0.15,12.8,0,0,0,6.3,6.3,0.15,-3.3,-3.3,shooting,ENG,"FW,DF",22,2001,16.0,289,415,69.6,4218,969,169,206,82.0,89,119,74.8,19,56,33.9,1,1.7,2.0,-0.7,13,11,14,4,32,passing,ENG,"FW,DF",22,2001,16.0,415,404,10,3,2,4,50,6,0,0,0,0,289,1,13,passing_types,ENG,"FW,DF",22,2001,16.0,33,2.06,21,0,6,4,2,0,2,0.12,1,0,0,1,0,0,goal_shot_creation,ENG,"FW,DF",22,2001,16.0,17,7,5,11,1,7,15,46.7,8,10,2,8,7,24,23,0,defense,ENG,"FW,DF",22,2001,16.0,604,32,107,173,330,84,604,58,21,36.2,33,56.9,370,2822,1632,56,32,24,30,18,417,135,possession,ENG,"FW,DF",22,2001,30,1441,48,42.1,16.0,15,78,2,15,18,3,0.93,24,29,-5,-0.31,-0.13,26.4,20.9,5.4,0.34,0.49,playing_time,ENG,"FW,DF",22,2001,16.0,0,0,0,9,18,3,50,7,7,0,0,0,62,15,22,40.5,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Brighton,Benicio Boaitey,ENG,"FW,DF",19,2004,5,0,40,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.19,0.05,0.19,standard,ENG,"FW,DF",19,2004,0.4,0,1,0,0.0,2.25,0.0,0.0,0.0,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting,ENG,"FW,DF",19,2004,0.4,13,20,65.0,188,30,8,11,72.7,5,8,62.5,0,0,0.0,0,0.1,0.1,-0.1,1,0,0,0,2,passing,ENG,"FW,DF",19,2004,0.4,20,19,1,0,0,0,0,1,0,0,0,0,13,0,0,passing_types,ENG,"FW,DF",19,2004,0.4,2,4.5,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,"FW,DF",19,2004,0.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,defense,ENG,"FW,DF",19,2004,0.4,30,1,6,6,19,1,30,1,1,100.0,0,0.0,19,105,40,1,2,1,2,1,23,2,possession,ENG,"FW,DF",19,2004,5,40,8,1.2,0.4,0,0,0,5,8,9,1.0,1,1,0,0.0,0.19,0.9,0.8,0.1,0.13,0.09,playing_time,ENG,"FW,DF",19,2004,0.4,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
