league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_90,standard_sot_90,standard_g_sh,standard_g_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg_sh,expected_g_xg,expected_np_g_xg,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1_3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,interceptions,tkl_int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn_mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn_start,starts_compl,subs_subs,subs_mn_sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_,team_success_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_,team_success_xg_xg_90,team_success_xg_on_off,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_sot,expected_psxg_,expected_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_opa,sweeper_opa_90,sweeper_avgdist,stat_type_keeper_adv
POR-Primeira Liga,2024-25,Farense,Darío Poveda,ESP,"FW,MF",27,1997,22,11,991,11.0,4,1,5,4,0,0,2,0,1.9,1.9,0.2,2.1,11,20,53,0.36,0.09,0.45,0.36,0.45,0.18,0.02,0.19,0.18,0.19,standard,ESP,"FW,MF",27,1997,11.0,4,24,6,25.0,2.18,0.54,0.17,0.67,16.4,0,0,0,1.9,1.9,0.08,2.1,2.1,shooting,ESP,"FW,MF",27,1997,11.0,113,185,61.1,2004,397,52,80,65.0,45,59,76.3,12,24,50.0,1,0.2,0.3,0.8,6,11,2,0,20,passing,ESP,"FW,MF",27,1997,11.0,185,165,19,1,2,3,2,0,0,0,0,0,113,1,8,passing_types,ESP,"FW,MF",27,1997,11.0,20,1.82,14,0,2,1,3,0,1,0.09,1,0,0,0,0,0,goal_shot_creation,ESP,"FW,MF",27,1997,11.0,5,1,1,3,1,1,7,14.3,6,4,1,3,2,7,10,0,defense,ESP,"FW,MF",27,1997,11.0,292,11,24,149,122,29,292,24,11,45.8,13,54.2,146,675,303,11,4,4,27,13,193,53,possession,ESP,"FW,MF",27,1997,22,991,45,32.4,11.0,11,70,1,11,20,6,0.73,12,14,-2,-0.18,0.64,10.6,14.4,-3.8,-0.34,0.4,playing_time,ESP,"FW,MF",27,1997,11.0,2,0,0,12,11,3,2,2,1,0,0,0,29,25,23,52.1,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,David Pastor,BRA,DF,23,2000,30,28,2476,27.5,0,2,2,0,0,0,9,1,0.3,0.3,1.8,2.1,47,89,63,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.08,0.01,0.08,standard,BRA,DF,23,2000,27.5,0,6,2,33.3,0.22,0.07,0.0,0.0,26.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting,BRA,DF,23,2000,27.5,928,1222,75.9,15989,7048,426,480,88.8,412,495,83.2,75,169,44.4,2,1.8,1.3,0.2,18,63,17,4,89,passing,BRA,DF,23,2000,27.5,1222,899,321,21,0,9,45,300,0,0,0,0,928,2,51,passing_types,BRA,DF,23,2000,27.5,41,1.49,34,4,0,0,0,3,3,0.11,3,0,0,0,0,0,goal_shot_creation,BRA,DF,23,2000,27.5,55,34,34,19,2,31,60,51.7,29,32,7,25,50,105,83,0,defense,BRA,DF,23,2000,27.5,1562,119,606,691,282,12,1562,44,23,52.3,20,45.5,624,3728,2001,47,32,5,54,14,710,63,possession,BRA,DF,23,2000,30,2476,83,80.9,27.5,28,87,21,2,15,0,1.1,40,39,1,0.04,0.96,36.9,44.9,-8.0,-0.29,0.23,playing_time,BRA,DF,23,2000,27.5,9,1,1,46,15,2,45,50,34,0,1,0,165,23,52,30.7,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2024-25,Farense,David Pastor,BRA,"DF,MF",24,2000,31,30,2602,28.9,0,2,2,0,0,0,4,0,0.2,0.2,1.5,1.7,58,74,104,0.0,0.07,0.07,0.0,0.07,0.01,0.05,0.06,0.01,0.06,standard,BRA,"DF,MF",24,2000,28.9,0,9,1,11.1,0.31,0.03,0.0,0.0,25.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,shooting,BRA,"DF,MF",24,2000,28.9,832,1134,73.4,14801,6083,377,441,85.5,340,451,75.4,92,162,56.8,2,1.5,2.7,0.5,23,62,28,17,74,passing,BRA,"DF,MF",24,2000,28.9,1134,830,299,22,2,10,73,277,0,0,0,0,832,5,41,passing_types,BRA,"DF,MF",24,2000,28.9,59,2.04,43,9,3,0,1,3,6,0.21,6,0,0,0,0,0,goal_shot_creation,BRA,"DF,MF",24,2000,28.9,61,44,33,23,5,32,56,57.1,24,30,3,27,46,107,68,3,defense,BRA,"DF,MF",24,2000,28.9,1494,78,453,714,357,11,1494,68,35,51.5,28,41.2,700,4074,2083,58,25,4,61,26,738,104,possession,BRA,"DF,MF",24,2000,31,2602,84,85.0,28.9,30,86,25,1,13,1,0.87,23,35,-12,-0.42,1.35,26.0,41.5,-15.5,-0.54,0.51,playing_time,BRA,"DF,MF",24,2000,28.9,4,0,0,23,44,2,73,46,44,0,0,0,138,24,31,43.6,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2024-25,Farense,Derick,BRA,"DF,MF",30,1993,23,17,1417,15.7,1,3,4,1,0,0,3,0,0.6,0.6,2.0,2.7,31,25,60,0.06,0.19,0.25,0.06,0.25,0.04,0.13,0.17,0.04,0.17,standard,BRA,"DF,MF",30,1993,15.7,1,22,9,40.9,1.4,0.57,0.05,0.11,24.3,1,0,0,0.6,0.6,0.03,0.4,0.4,shooting,BRA,"DF,MF",30,1993,15.7,291,488,59.6,5693,2393,107,134,79.9,127,195,65.1,49,117,41.9,3,2.0,0.8,1.0,18,25,11,8,25,passing,BRA,"DF,MF",30,1993,15.7,488,341,142,13,0,4,58,124,5,2,1,0,291,5,20,passing_types,BRA,"DF,MF",30,1993,15.7,36,2.28,18,10,4,1,2,1,4,0.25,2,1,1,0,0,0,goal_shot_creation,BRA,"DF,MF",30,1993,15.7,29,14,16,7,6,16,38,42.1,22,22,2,20,10,39,47,1,defense,BRA,"DF,MF",30,1993,15.7,705,42,222,293,206,14,705,30,11,36.7,19,63.3,233,1588,714,31,11,5,28,8,264,60,possession,BRA,"DF,MF",30,1993,23,1417,62,46.3,15.7,17,79,7,6,13,6,0.87,14,20,-6,-0.38,0.44,14.7,26.1,-11.5,-0.73,-0.21,playing_time,BRA,"DF,MF",30,1993,15.7,3,0,0,24,14,0,58,10,14,0,0,0,66,13,14,48.1,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,Elves Baldé,GNB,"FW,MF",23,1999,28,9,976,10.8,1,3,4,1,0,0,0,0,2.0,2.0,1.7,3.7,32,27,73,0.09,0.28,0.37,0.09,0.37,0.19,0.16,0.35,0.19,0.35,standard,GNB,"FW,MF",23,1999,10.8,1,23,3,13.0,2.12,0.28,0.04,0.33,22.3,2,0,0,2.0,2.0,0.09,-1.0,-1.0,shooting,GNB,"FW,MF",23,1999,10.8,157,286,54.9,3265,1184,60,88,68.2,56,93,60.2,35,75,46.7,3,1.7,1.4,1.3,10,20,9,5,27,passing,GNB,"FW,MF",23,1999,10.8,286,241,43,11,2,2,72,17,15,6,8,0,157,2,14,passing_types,GNB,"FW,MF",23,1999,10.8,29,2.68,16,4,3,4,2,0,6,0.55,2,2,0,2,0,0,goal_shot_creation,GNB,"FW,MF",23,1999,10.8,9,5,6,2,1,6,17,35.3,11,11,2,9,1,10,12,0,defense,GNB,"FW,MF",23,1999,10.8,423,15,80,136,214,19,423,42,17,40.5,24,57.1,244,1729,839,32,23,7,24,21,262,73,possession,GNB,"FW,MF",23,1999,28,976,35,31.9,10.8,9,65,1,19,20,5,0.89,12,16,-4,-0.37,-0.33,14.1,18.2,-4.1,-0.38,-0.07,playing_time,GNB,"FW,MF",23,1999,10.8,0,0,0,15,17,4,72,1,5,0,0,0,43,9,8,52.9,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2024-25,Farense,Elves Baldé,GNB,"MF,FW",24,1999,20,12,1045,11.6,1,2,3,1,0,0,1,1,2.0,2.0,2.7,4.7,29,26,49,0.09,0.17,0.26,0.09,0.26,0.18,0.23,0.41,0.18,0.41,standard,GNB,"MF,FW",24,1999,11.6,1,24,7,29.2,2.07,0.6,0.04,0.14,19.5,2,0,0,2.0,2.0,0.09,-1.0,-1.0,shooting,GNB,"MF,FW",24,1999,11.6,166,267,62.2,3081,977,74,105,70.5,62,83,74.7,24,51,47.1,2,2.7,1.9,-0.7,18,11,10,6,26,passing,GNB,"MF,FW",24,1999,11.6,267,230,36,6,0,3,53,18,11,4,7,0,166,1,17,passing_types,GNB,"MF,FW",24,1999,11.6,36,3.1,20,5,6,4,0,1,4,0.34,3,0,1,0,0,0,goal_shot_creation,GNB,"MF,FW",24,1999,11.6,14,8,4,8,2,7,16,43.8,9,10,0,10,6,20,10,0,defense,GNB,"MF,FW",24,1999,11.6,415,6,71,151,201,26,415,33,17,51.5,14,42.4,213,1677,859,29,27,6,40,22,243,49,possession,GNB,"MF,FW",24,1999,20,1045,52,34.2,11.6,12,72,1,8,23,2,0.75,11,15,-4,-0.34,0.41,10.8,16.9,-6.1,-0.52,0.14,playing_time,GNB,"MF,FW",24,1999,11.6,1,1,0,8,12,5,53,6,8,0,0,0,51,8,26,23.5,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,Fabrício Isidoro,BRA,MF,31,1992,32,19,1665,18.5,3,1,4,3,0,0,8,1,1.6,1.6,1.1,2.7,21,76,48,0.16,0.05,0.22,0.16,0.22,0.08,0.06,0.15,0.08,0.15,standard,BRA,MF,31,1992,18.5,3,17,7,41.2,0.92,0.38,0.18,0.43,23.0,0,0,0,1.6,1.6,0.09,1.4,1.4,shooting,BRA,MF,31,1992,18.5,557,691,80.6,9995,2409,231,272,84.9,255,298,85.6,55,84,65.5,1,1.1,0.7,-0.1,14,59,10,4,76,passing,BRA,MF,31,1992,18.5,691,656,33,11,1,6,22,2,1,0,0,0,557,2,14,passing_types,BRA,MF,31,1992,18.5,38,2.06,29,0,2,1,6,0,7,0.38,5,0,0,0,2,0,goal_shot_creation,BRA,MF,31,1992,18.5,25,10,14,8,3,13,37,35.1,24,27,9,18,22,47,19,0,defense,BRA,MF,31,1992,18.5,915,45,201,539,183,23,915,38,16,42.1,18,47.4,463,2500,1032,21,15,9,38,21,546,48,possession,BRA,MF,31,1992,32,1665,52,54.4,18.5,19,74,4,13,20,0,1.09,26,29,-3,-0.16,-0.03,22.1,28.5,-6.4,-0.34,-0.02,playing_time,BRA,MF,31,1992,18.5,8,1,1,33,47,1,22,22,10,0,0,0,105,16,29,35.6,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,Facundo Cáseres,ARG,MF,22,2001,21,12,1112,12.4,0,0,0,0,0,0,6,1,0.1,0.1,0.1,0.2,5,27,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard,ARG,MF,22,2001,12.4,0,2,1,50.0,0.16,0.08,0.0,0.0,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,ARG,MF,22,2001,12.4,358,409,87.5,6939,1541,119,136,87.5,198,214,92.5,36,45,80.0,0,0.1,0.1,-0.1,3,22,4,1,27,passing,ARG,MF,22,2001,12.4,409,401,7,6,0,3,1,1,0,0,0,0,358,1,7,passing_types,ARG,MF,22,2001,12.4,10,0.81,8,0,0,0,0,2,1,0.08,1,0,0,0,0,0,goal_shot_creation,ARG,MF,22,2001,12.4,49,25,27,20,2,21,33,63.6,12,35,14,21,11,60,17,0,defense,ARG,MF,22,2001,12.4,563,48,215,311,42,3,563,4,1,25.0,3,75.0,257,1316,525,5,1,0,12,4,314,2,possession,ARG,MF,22,2001,21,1112,53,36.3,12.4,12,78,4,9,20,6,0.95,16,20,-4,-0.32,-0.28,15.8,20.3,-4.5,-0.37,-0.05,playing_time,ARG,MF,22,2001,12.4,6,1,1,23,23,0,1,11,25,0,0,0,56,8,16,33.3,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2024-25,Farense,Filipe Soares,POR,MF,25,1999,21,6,607,6.7,1,1,2,1,0,0,5,0,1.3,1.3,0.3,1.6,13,41,13,0.15,0.15,0.3,0.15,0.3,0.19,0.05,0.24,0.19,0.24,standard,POR,MF,25,1999,6.7,1,9,1,11.1,1.33,0.15,0.11,1.0,18.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3,shooting,POR,MF,25,1999,6.7,189,233,81.1,3785,1154,62,77,80.5,90,105,85.7,31,39,79.5,1,0.3,0.9,0.7,3,32,6,3,41,passing,POR,MF,25,1999,6.7,233,222,10,5,1,0,6,3,0,0,0,0,189,1,2,passing_types,POR,MF,25,1999,6.7,12,1.78,8,0,2,1,1,0,2,0.3,1,0,1,0,0,0,goal_shot_creation,POR,MF,25,1999,6.7,10,7,3,6,1,3,9,33.3,6,9,3,6,6,16,5,0,defense,POR,MF,25,1999,6.7,306,11,79,169,62,9,306,14,6,42.9,6,42.9,144,871,354,13,3,0,10,9,170,13,possession,POR,MF,25,1999,21,607,29,19.8,6.7,6,65,0,15,15,1,0.62,5,12,-7,-1.04,-0.52,6.4,10.8,-4.4,-0.66,-0.05,playing_time,POR,MF,25,1999,6.7,5,0,0,15,11,0,6,6,7,0,0,0,41,6,12,33.3,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,Fran Delgado,ESP,DF,22,2001,9,6,492,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,standard,ESP,DF,22,2001,5.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ESP,DF,22,2001,5.5,214,278,77.0,3522,1404,113,124,91.1,82,106,77.4,16,37,43.2,0,0.3,0.3,-0.3,3,16,3,0,16,passing,ESP,DF,22,2001,5.5,278,189,89,2,1,1,10,87,0,0,0,0,214,0,5,passing_types,ESP,DF,22,2001,5.5,6,1.1,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,22,2001,5.5,7,2,3,3,1,4,6,66.7,2,9,2,7,2,9,8,0,defense,ESP,DF,22,2001,5.5,318,18,104,140,75,1,318,4,2,50.0,2,50.0,101,524,286,4,2,0,6,1,151,14,possession,ESP,DF,22,2001,9,492,55,16.1,5.5,6,78,2,3,8,9,1.44,6,10,-4,-0.73,-0.7,6.2,9.5,-3.3,-0.6,-0.32,playing_time,ESP,DF,22,2001,5.5,1,0,0,10,2,0,10,2,2,0,2,0,21,4,1,80.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2024-25,Farense,Geovanny,POR,MF,20,2004,6,1,164,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard,POR,MF,20,2004,1.8,0,2,2,100.0,1.1,1.1,0.0,0.0,19.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,POR,MF,20,2004,1.8,28,38,73.7,474,141,13,16,81.3,14,15,93.3,1,5,20.0,0,0.0,0.0,0.0,0,4,2,0,6,passing,POR,MF,20,2004,1.8,38,35,3,0,0,0,0,0,0,0,0,0,28,0,2,passing_types,POR,MF,20,2004,1.8,2,1.1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,POR,MF,20,2004,1.8,3,2,1,2,0,2,5,40.0,3,3,2,1,0,3,1,0,defense,POR,MF,20,2004,1.8,55,1,16,26,13,2,55,1,0,0.0,1,100.0,23,77,19,0,0,0,3,3,24,5,possession,POR,MF,20,2004,6,164,27,5.4,1.8,1,77,0,5,17,5,0.17,0,5,-5,-2.74,-2.25,0.9,4.4,-3.5,-1.94,-1.41,playing_time,POR,MF,20,2004,1.8,0,0,0,3,1,1,0,0,2,0,0,0,8,3,4,42.9,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,Gonçalo Silva,POR,DF,32,1991,33,33,2876,32.0,1,0,1,1,0,0,3,1,1.0,1.0,0.0,1.0,4,51,4,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,standard,POR,DF,32,1991,32.0,1,13,5,38.5,0.41,0.16,0.08,0.2,15.7,1,0,0,1.0,1.0,0.07,0.0,0.0,shooting,POR,DF,32,1991,32.0,1095,1375,79.6,25259,9737,231,274,84.3,623,698,89.3,232,362,64.1,0,0.0,0.2,0.0,2,65,5,0,51,passing,POR,DF,32,1991,32.0,1375,1303,68,64,0,19,4,4,0,0,0,0,1095,4,16,passing_types,POR,DF,32,1991,32.0,12,0.38,7,1,0,4,0,0,1,0.03,1,0,0,0,0,0,goal_shot_creation,POR,DF,32,1991,32.0,36,21,29,7,0,22,35,62.9,13,45,32,13,39,75,231,1,defense,POR,DF,32,1991,32.0,1778,354,1144,602,36,21,1778,0,0,0.0,0,0.0,834,4110,2067,4,4,0,11,0,1024,4,possession,POR,DF,32,1991,33,2876,87,94.0,32.0,33,87,31,0,0,0,1.09,44,47,-3,-0.09,0.88,42.7,51.3,-8.6,-0.27,1.09,playing_time,POR,DF,32,1991,32.0,3,1,0,15,6,5,4,39,21,0,1,0,113,61,45,57.5,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2023-24,Farense,Igor Rossi Branco,BRA,DF,34,1989,13,11,1014,11.3,0,0,0,0,0,0,4,0,0.3,0.3,0.5,0.7,3,16,1,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,standard,BRA,DF,34,1989,11.3,0,6,1,16.7,0.53,0.09,0.0,0.0,12.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,BRA,DF,34,1989,11.3,352,438,80.4,7641,2779,83,95,87.4,214,229,93.4,54,104,51.9,0,0.5,0.1,-0.5,1,16,1,0,16,passing,BRA,DF,34,1989,11.3,438,420,16,16,0,4,1,0,0,0,0,0,352,2,4,passing_types,BRA,DF,34,1989,11.3,6,0.53,3,0,0,1,1,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,BRA,DF,34,1989,11.3,8,6,7,0,1,6,7,85.7,1,4,4,0,12,20,64,1,defense,BRA,DF,34,1989,11.3,551,110,362,171,20,9,551,1,0,0.0,1,100.0,277,1346,726,3,1,0,1,0,346,1,possession,BRA,DF,34,1989,13,1014,78,33.1,11.3,11,89,10,2,18,10,0.92,14,17,-3,-0.27,-0.18,14.1,16.8,-2.7,-0.24,0.15,playing_time,BRA,DF,34,1989,11.3,4,0,0,16,12,1,1,12,6,0,0,0,22,40,21,65.6,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
POR-Primeira Liga,2024-25,Farense,Jaime Pinto,POR,"MF,FW",26,1997,8,1,231,2.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,9,2,8,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,standard,POR,"MF,FW",26,1997,2.6,0,4,0,0.0,1.56,0.0,0.0,0.0,16.8,0,0,0,0.6,0.6,0.15,-0.6,-0.6,shooting,POR,"MF,FW",26,1997,2.6,16,24,66.7,203,82,9,11,81.8,4,7,57.1,1,1,100.0,0,0.0,0.1,0.0,0,3,1,1,2,passing,POR,"MF,FW",26,1997,2.6,24,23,1,0,0,0,5,0,0,0,0,0,16,0,2,passing_types,POR,"MF,FW",26,1997,2.6,3,1.17,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,POR,"MF,FW",26,1997,2.6,3,2,0,2,1,0,4,0.0,4,4,2,2,1,4,2,0,defense,POR,"MF,FW",26,1997,2.6,58,3,8,24,30,10,58,11,4,36.4,7,63.6,35,310,128,9,5,3,8,6,35,8,possession,POR,"MF,FW",26,1997,8,231,29,7.5,2.6,1,67,0,7,23,2,0.88,1,2,-1,-0.39,0.25,2.9,3.5,-0.6,-0.24,0.41,playing_time,POR,"MF,FW",26,1997,2.6,1,0,0,9,9,0,5,1,2,0,1,0,9,3,16,15.8,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
