league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_90,standard_sot_90,standard_g_sh,standard_g_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg_sh,expected_g_xg,expected_np_g_xg,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1_3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,interceptions,tkl_int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn_mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn_start,starts_compl,subs_subs,subs_mn_sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_,team_success_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_,team_success_xg_xg_90,team_success_xg_on_off,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_sot,expected_psxg_,expected_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_opa,sweeper_opa_90,sweeper_avgdist,stat_type_keeper_adv
ENG-Premier League,2023-24,Brighton,Tariq Lamptey,GHA,"DF,FW",22,2000,19,10,914,10.2,0,3,3,0,0,0,3,0,0.4,0.4,1.2,1.7,39,17,64,0.0,0.3,0.3,0.0,0.3,0.04,0.12,0.16,0.04,0.16,standard,GHA,"DF,FW",22,2000,10.2,0,6,0,0.0,0.59,0.0,0.0,0.0,18.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting,GHA,"DF,FW",22,2000,10.2,379,454,83.5,5485,916,217,242,89.7,135,163,82.8,13,22,59.1,3,1.2,0.8,1.8,10,6,12,6,17,passing,GHA,"DF,FW",22,2000,10.2,454,400,51,2,0,0,31,49,0,0,0,0,379,3,9,passing_types,GHA,"DF,FW",22,2000,10.2,17,1.68,15,0,1,1,0,0,3,0.3,3,0,0,0,0,0,goal_shot_creation,GHA,"DF,FW",22,2000,10.2,21,14,14,5,2,13,22,59.1,9,7,3,4,6,27,6,0,defense,GHA,"DF,FW",22,2000,10.2,545,21,130,221,197,21,545,19,6,31.6,8,42.1,354,2092,1218,39,17,12,22,2,382,64,possession,GHA,"DF,FW",22,2000,19,914,48,26.7,10.2,10,67,1,9,27,0,1.32,12,20,-8,-0.79,-0.82,11.1,14.6,-3.5,-0.35,-0.53,playing_time,GHA,"DF,FW",22,2000,10.2,3,0,0,11,18,3,31,6,14,0,1,0,32,4,9,30.8,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Brighton,Valentín Barco,ARG,"DF,FW",19,2004,6,3,307,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,14,20,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.05,0.13,standard,ARG,"DF,FW",19,2004,3.4,0,4,2,50.0,1.17,0.59,0.0,0.0,24.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting,ARG,"DF,FW",19,2004,3.4,179,233,76.8,2509,864,120,131,91.6,47,64,73.4,7,23,30.4,0,0.2,0.4,-0.2,4,10,3,0,14,passing,ARG,"DF,FW",19,2004,3.4,233,204,28,5,2,1,30,15,8,3,2,2,179,1,5,passing_types,ARG,"DF,FW",19,2004,3.4,8,2.35,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ARG,"DF,FW",19,2004,3.4,11,5,4,5,2,6,8,75.0,2,3,0,3,4,15,3,1,defense,ARG,"DF,FW",19,2004,3.4,274,7,73,102,100,5,274,11,5,45.5,4,36.4,181,697,367,8,4,0,5,4,188,20,possession,ARG,"DF,FW",19,2004,6,307,51,9.0,3.4,3,87,2,3,16,4,0.5,1,9,-8,-2.35,-2.37,4.3,4.9,-0.7,-0.19,-0.25,playing_time,ARG,"DF,FW",19,2004,3.4,1,0,0,7,7,0,30,4,5,0,0,0,16,1,7,12.5,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Burnley,Oliver Sonne,PER,"DF,FW",24-294,2000,3,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,4,3,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,standard,PER,"DF,FW",24-294,2000,1.2,0,1,0,0.0,0.87,0.0,0.0,0.0,19.9,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,PER,"DF,FW",24-294,2000,1.2,19,29,65.5,247,88,14,17,82.4,3,7,42.9,1,3,33.3,0,0.0,0.1,0.0,1,1,2,1,4,passing,PER,"DF,FW",24-294,2000,1.2,29,28,1,0,0,0,3,1,0,0,0,0,19,0,1,passing_types,PER,"DF,FW",24-294,2000,1.2,2,1.73,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,PER,"DF,FW",24-294,2000,1.2,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,3,0,defense,PER,"DF,FW",24-294,2000,1.2,38,0,13,8,17,2,38,2,1,50.0,1,50.0,12,22,12,0,0,0,0,0,17,3,possession,PER,"DF,FW",24-294,2000,3,104,35,38.5,1.2,1,73,0,2,16,0,1.0,1,4,-3,-2.6,-3.14,1.5,3.3,-1.7,-1.49,-0.55,playing_time,PER,"DF,FW",24-304,2000,1.2,0,0,0,1,0,0,3,1,1,0,0,0,3,2,0,100.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Chelsea,Deivid Washington,BRA,"DF,FW",18,2005,2,0,13,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,1,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,3.23,3.23,standard,BRA,"DF,FW",18,2005,0.1,0,1,0,0.0,6.92,0.0,0.0,0.0,9.0,0,0,0,0.5,0.5,0.47,-0.5,-0.5,shooting,BRA,"DF,FW",18,2005,0.1,1,1,100.0,25,0,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,BRA,"DF,FW",18,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,passing_types,BRA,"DF,FW",18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BRA,"DF,FW",18,2005,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,defense,BRA,"DF,FW",18,2005,0.1,5,0,1,3,1,1,5,1,0,0.0,1,100.0,2,6,0,0,0,0,0,1,2,1,possession,BRA,"DF,FW",18,2005,2,13,7,0.4,0.1,0,0,0,2,7,17,1.5,1,1,0,0.0,-0.37,0.9,1.7,-0.8,-5.42,-5.87,playing_time,BRA,"DF,FW",18,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2024-25,Ipswich Town,Ben Johnson,ENG,"DF,FW",24,2000,23,14,1354,15.0,1,2,3,1,0,0,5,1,1.1,1.1,1.3,2.3,16,27,33,0.07,0.13,0.2,0.07,0.2,0.07,0.09,0.16,0.07,0.16,standard,ENG,"DF,FW",24,2000,15.0,1,7,3,42.9,0.47,0.2,0.14,0.33,12.6,0,0,0,1.1,1.1,0.15,-0.1,-0.1,shooting,ENG,"DF,FW",24,2000,15.0,298,416,71.6,4835,2045,170,197,86.3,101,135,74.8,24,49,49.0,2,1.3,0.9,0.7,12,22,3,2,27,passing,ENG,"DF,FW",24,2000,15.0,416,333,82,11,2,4,37,58,13,11,1,0,298,1,23,passing_types,ENG,"DF,FW",24,2000,15.0,24,1.6,12,9,0,1,2,0,5,0.33,4,0,0,1,0,0,goal_shot_creation,ENG,"DF,FW",24,2000,15.0,38,22,23,12,3,20,41,48.8,21,22,5,17,13,51,54,1,defense,ENG,"DF,FW",24,2000,15.0,626,60,246,220,163,12,626,24,8,33.3,14,58.3,259,1503,585,16,12,3,23,17,292,33,possession,ENG,"DF,FW",24,2000,23,1354,59,39.6,15.0,14,85,10,9,19,9,0.74,17,36,-19,-1.26,-0.09,12.8,36.7,-23.9,-1.59,-0.96,playing_time,ENG,"DF,FW",24,2000,15.0,5,1,1,27,6,1,37,13,22,0,0,0,57,19,18,51.4,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Newcastle Utd,Alex Murphy,IRL,"DF,FW",19,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,IRL,"DF,FW",19,2004,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,IRL,"DF,FW",19,2004,0.1,17,17,100.0,275,81,10,10,100.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,passing,IRL,"DF,FW",19,2004,0.1,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0,passing_types,IRL,"DF,FW",19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,IRL,"DF,FW",19,2004,0.1,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0,defense,IRL,"DF,FW",19,2004,0.1,21,0,4,15,2,0,21,0,0,0.0,0,0.0,16,72,37,0,0,0,1,0,16,0,possession,IRL,"DF,FW",19,2004,2,13,7,0.4,0.1,0,0,0,2,7,17,3.0,0,0,0,0.0,-0.61,0.0,0.1,-0.1,-0.54,-0.93,playing_time,IRL,"DF,FW",19,2004,0.1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2024-25,Southampton,Samuel Edozie,ENG,"DF,FW",21,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,standard,ENG,"DF,FW",21,2003,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ENG,"DF,FW",21,2003,0.7,25,33,75.8,316,67,19,21,90.5,6,7,85.7,0,3,0.0,0,0.1,0.2,-0.1,1,0,3,0,4,passing,ENG,"DF,FW",21,2003,0.7,33,33,0,0,0,0,4,0,0,0,0,0,25,0,2,passing_types,ENG,"DF,FW",21,2003,0.7,4,5.54,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,"DF,FW",21,2003,0.7,3,1,0,1,2,2,2,100.0,0,0,0,0,0,3,0,0,defense,ENG,"DF,FW",21,2003,0.7,43,0,0,7,36,10,43,4,2,50.0,2,50.0,34,336,197,6,2,4,4,0,39,23,possession,ENG,"DF,FW",21,2003,2,65,33,1.9,0.7,0,0,0,2,33,0,0.0,0,0,0,0.0,1.61,1.4,0.3,1.1,1.46,2.88,playing_time,ENG,"DF,FW",21,2003,0.7,1,0,0,2,1,0,4,0,1,0,0,0,1,0,0,0.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,West Ham,Aaron Cresswell,ENG,"DF,FW",33,1989,11,4,436,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,4,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,standard,ENG,"DF,FW",33,1989,4.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ENG,"DF,FW",33,1989,4.8,254,308,82.5,4176,1722,142,155,91.6,80,96,83.3,25,48,52.1,0,0.4,0.3,-0.4,5,15,4,0,26,passing,ENG,"DF,FW",33,1989,4.8,308,245,63,9,0,4,11,50,4,1,3,0,254,0,3,passing_types,ENG,"DF,FW",33,1989,4.8,12,2.48,7,3,0,0,2,0,1,0.21,1,0,0,0,0,0,goal_shot_creation,ENG,"DF,FW",33,1989,4.8,3,2,1,1,1,2,3,66.7,1,5,3,2,3,6,7,0,defense,ENG,"DF,FW",33,1989,4.8,326,18,125,141,61,1,326,1,0,0.0,1,100.0,169,522,220,4,5,0,0,2,210,6,possession,ENG,"DF,FW",33,1989,11,436,40,12.7,4.8,4,77,2,7,18,21,1.0,6,11,-5,-1.03,-0.76,6.6,5.6,0.9,0.19,0.79,playing_time,ENG,"DF,FW",33,1989,4.8,1,0,0,2,3,1,11,3,2,0,0,0,18,6,3,66.7,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2023-24,West Ham,Ben Johnson,ENG,"DF,FW",23,2000,14,4,544,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,17,22,33,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard,ENG,"DF,FW",23,2000,6.0,0,6,2,33.3,0.99,0.33,0.0,0.0,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting,ENG,"DF,FW",23,2000,6.0,246,334,73.7,3816,1465,141,156,90.4,88,121,72.7,14,33,42.4,0,0.0,0.1,0.0,0,18,1,0,22,passing,ENG,"DF,FW",23,2000,6.0,334,289,43,3,0,3,31,39,1,0,0,0,246,2,15,passing_types,ENG,"DF,FW",23,2000,6.0,9,1.49,7,0,0,0,2,0,1,0.17,1,0,0,0,0,0,goal_shot_creation,ENG,"DF,FW",23,2000,6.0,11,7,7,3,1,9,14,64.3,5,2,1,1,5,16,14,0,defense,ENG,"DF,FW",23,2000,6.0,417,21,139,169,119,4,417,25,11,44.0,12,48.0,232,1479,633,17,11,1,6,10,243,33,possession,ENG,"DF,FW",23,2000,14,544,39,15.9,6.0,4,90,4,10,18,11,1.14,5,16,-11,-1.82,-1.73,7.4,12.5,-5.1,-0.85,-0.42,playing_time,ENG,"DF,FW",23,2000,6.0,1,0,0,3,7,1,31,5,7,0,0,0,49,7,12,36.8,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2024-25,West Ham,Oliver Scarles,ENG,"DF,FW",18,2005,15,7,665,7.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,12,22,44,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,standard,ENG,"DF,FW",18,2005,7.4,0,3,0,0.0,0.41,0.0,0.0,0.0,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,ENG,"DF,FW",18,2005,7.4,293,372,78.8,4388,1151,174,196,88.8,106,126,84.1,11,37,29.7,0,0.1,0.1,-0.1,2,10,5,1,22,passing,ENG,"DF,FW",18,2005,7.4,372,333,36,4,1,1,15,32,0,0,0,0,293,3,5,passing_types,ENG,"DF,FW",18,2005,7.4,6,0.81,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,"DF,FW",18,2005,7.4,21,11,17,3,1,14,22,63.6,8,14,2,12,11,32,26,0,defense,ENG,"DF,FW",18,2005,7.4,466,32,159,179,133,9,466,7,2,28.6,5,71.4,219,871,483,12,9,2,12,3,272,44,possession,ENG,"DF,FW",18,2005,15,665,44,19.4,7.4,7,70,2,8,22,6,1.13,6,9,-3,-0.41,0.02,8.3,9.9,-1.6,-0.22,0.14,playing_time,ENG,"DF,FW",18,2005,7.4,1,0,0,5,3,1,15,11,11,0,0,0,34,6,6,50.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ENG-Premier League,2024-25,Wolves,Rodrigo Gomes,POR,"DF,FW",21,2003,25,7,810,9.0,2,0,2,2,0,0,0,0,0.7,0.7,0.9,1.6,23,27,81,0.22,0.0,0.22,0.22,0.22,0.08,0.1,0.18,0.08,0.18,standard,POR,"DF,FW",21,2003,9.0,2,7,3,42.9,0.78,0.33,0.29,0.67,16.8,0,0,0,0.7,0.7,0.1,1.3,1.3,shooting,POR,"DF,FW",21,2003,9.0,212,309,68.6,3052,1023,121,152,79.6,72,99,72.7,8,28,28.6,0,0.9,0.7,-0.9,12,12,14,4,27,passing,POR,"DF,FW",21,2003,9.0,309,267,41,1,1,0,23,39,1,0,1,0,212,1,10,passing_types,POR,"DF,FW",21,2003,9.0,22,2.45,18,1,2,1,0,0,1,0.11,0,1,0,0,0,0,goal_shot_creation,POR,"DF,FW",21,2003,9.0,23,15,14,9,0,12,21,57.1,9,8,1,7,7,30,20,1,defense,POR,"DF,FW",21,2003,9.0,417,24,101,141,182,29,417,15,5,33.3,7,46.7,217,1388,805,23,18,7,21,9,246,81,possession,POR,"DF,FW",21,2003,25,810,32,23.7,9.0,7,76,1,18,16,9,1.2,18,20,-2,-0.22,0.23,10.6,16.1,-5.5,-0.61,-0.3,playing_time,POR,"DF,FW",21,2003,9.0,0,0,0,4,6,0,23,7,15,0,0,0,28,8,17,32.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ESP-La Liga,2024-25,Athletic Club,Adama Boiro,ESP,"DF,FW",22,2002,18,13,1101,12.2,0,0,0,0,0,0,3,0,0.3,0.3,0.5,0.7,25,46,36,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,standard,ESP,"DF,FW",22,2002,12.2,0,5,0,0.0,0.41,0.0,0.0,0.0,14.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,ESP,"DF,FW",22,2002,12.2,401,502,79.9,6196,1937,216,239,90.4,170,216,78.7,11,29,37.9,0,0.5,0.6,-0.5,5,44,8,4,46,passing,ESP,"DF,FW",22,2002,12.2,502,397,105,6,0,0,31,99,0,0,0,0,401,0,10,passing_types,ESP,"DF,FW",22,2002,12.2,16,1.31,12,1,1,1,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,"DF,FW",22,2002,12.2,20,11,11,7,2,10,15,66.7,5,10,3,7,12,32,27,1,defense,ESP,"DF,FW",22,2002,12.2,627,25,158,309,165,14,627,26,8,30.8,16,61.5,288,1675,890,25,21,5,23,15,332,36,possession,ESP,"DF,FW",22,2002,18,1101,61,32.2,12.2,13,74,3,5,28,18,1.89,18,8,10,0.82,0.24,18.0,10.6,7.4,0.61,0.31,playing_time,ESP,"DF,FW",22,2002,12.2,3,0,0,13,8,1,31,12,11,0,0,0,45,16,9,64.0,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
ESP-La Liga,2023-24,Betis,Aitor Ruibal,ESP,"DF,FW",27,1996,18,11,1017,11.3,2,1,3,2,0,0,5,0,0.8,0.8,1.3,2.1,22,54,50,0.18,0.09,0.27,0.18,0.27,0.07,0.11,0.19,0.07,0.19,standard,ESP,"DF,FW",27,1996,11.3,2,13,2,15.4,1.15,0.18,0.15,1.0,22.1,0,0,0,0.8,0.8,0.06,1.2,1.2,shooting,ESP,"DF,FW",27,1996,11.3,445,586,75.9,7163,2899,252,280,90.0,148,190,77.9,37,79,46.8,1,1.3,0.8,-0.3,11,37,14,3,54,passing,ESP,"DF,FW",27,1996,11.3,586,490,95,11,0,4,28,84,0,0,0,0,445,1,27,passing_types,ESP,"DF,FW",27,1996,11.3,33,2.92,27,1,2,1,1,1,3,0.27,3,0,0,0,0,0,goal_shot_creation,ESP,"DF,FW",27,1996,11.3,46,27,28,13,5,32,59,54.2,27,12,1,11,14,60,33,1,defense,ESP,"DF,FW",27,1996,11.3,744,36,232,318,209,25,744,45,27,60.0,14,31.1,380,1932,1016,22,15,9,19,9,409,50,possession,ESP,"DF,FW",27,1996,18,1017,57,29.7,11.3,11,76,6,7,26,13,1.33,14,16,-2,-0.18,-0.36,13.2,19.4,-6.1,-0.54,-0.53,playing_time,ESP,"DF,FW",27,1996,11.3,5,0,0,16,13,1,28,14,27,0,1,0,78,4,9,30.8,misc,,,Unknown,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Unknown,,,Unknown,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,Unknown
